,imdbID,Title
17509,tt0096156,Spike of Bensonhurst
17510,tt0096159,"Splash, Too"
17511,tt0096160,Splendor
17512,tt0096161,Split Decisions
17513,tt0096163,The Vanishing
17514,tt0096166,Stars and Bars
17515,tt0096171,Stealing Home
17516,tt0096180,Stormy Monday
17517,tt0096184,Strul
17518,tt0096189,A Summer Story
17519,tt0096190,Summertime Blues: Lemon Popsicle VIII
17520,tt0096193,Sunset
17521,tt0096200,Sweet Hearts Dance
17522,tt0096203,Switching Channels
17523,tt0096211,Taffin
17524,tt0096218,Tales from the Gimli Hospital
17525,tt0096219,Talk Radio
17526,tt0096223,Tapeheads
17527,tt0096236,Tiger Cage
17528,tt0096239,Teen Vamp
17529,tt0096240,Tokyo: The Last Megalopolis
17530,tt0096241,The Telephone
17531,tt0096243,The Tenth Man
17532,tt0096244,Tequila Sunrise
17533,tt0096246,The Terror Within
17534,tt0096251,Tetsuo: The Iron Man
17535,tt0096252,Tezaab
17536,tt0096256,They Live
17537,tt0096257,The Thin Blue Line
17538,tt0096259,Things Change
17539,tt0096273,Tin Toy
17540,tt0096280,To Kill a Priest
17541,tt0096282,Tommy Tricker and the Stamp Traveller
17542,tt0096283,My Neighbor Totoro
17543,tt0096288,Landscape in the Mist
17544,tt0096289,Torch Song Trilogy
17545,tt0096291,Tougher Than Leather
17546,tt0096294,Track 29
17547,tt0096309,Three Seats for the 26th
17548,tt0096310,Troma's War
17549,tt0096316,Tucker: The Man and His Dream
17550,tt0096318,Tupla-Uuno
17551,tt0096320,Twins
17552,tt0096324,Two Moon Junction
17553,tt0096328,U2: Rattle and Hum
17554,tt0096329,Ubit drakona
17555,tt0096332,The Unbearable Lightness of Being
17556,tt0096335,Graveyard Shift II
17557,tt0096336,Story of Women
17558,tt0096337,A Tale of the Wind
17559,tt0096340,The Unholy
17560,tt0096344,The Unnamable
17561,tt0096356,The Prisoner of Castle If
17562,tt0096378,Vibes
17563,tt0096380,Vice Versa
17564,tt0096386,Life Is a Long Quiet River
17565,tt0096394,The Virgin Queen of St. Francis High
17566,tt0096409,Walker
17567,tt0096416,War Requiem
17568,tt0096425,Watchers
17569,tt0096426,Waxwork
17570,tt0096427,We Think the World of You
17571,tt0096438,Who Framed Roger Rabbit
17572,tt0096440,Who Killed Vincent Chin?
17573,tt0096445,Wildfire
17574,tt0096446,Willow
17575,tt0096453,Witchery
17576,tt0096454,Without a Clue
17577,tt0096461,As Tears Go By
17578,tt0096463,Working Girl
17579,tt0096464,A World Apart
17580,tt0096465,World Gone Wild
17581,tt0096466,The Wrong Guys
17582,tt0096482,Yolki-palki
17583,tt0096486,Young Einstein
17584,tt0096487,Young Guns
17585,tt0096492,A Forgotten Tune for the Flute
17586,tt0096503,Zhena kerosinshchika
17587,tt0096507,Born to Defense
17588,tt0096511,Zombie 3
17589,tt0096517,À gauche en sortant de l'ascenseur
17590,tt0096523,L'étudiante
17591,tt0096734,The 'Burbs
17592,tt0096739,25 Ways to Quit Smoking
17593,tt0096740,300 Miles to Heaven
17594,tt0096741,Game Over
17595,tt0096744,84C MoPic
17596,tt0096747,"Water, Wind, Dust"
17597,tt0096754,The Abyss
17598,tt0096764,The Adventures of Baron Munchausen
17599,tt0096769,After Midnight
17600,tt0096785,Alien from the Deep
17601,tt0096786,Alienator
17602,tt0096787,All Dogs Go to Heaven
17603,tt0096794,Always
17604,tt0096804,American Ninja 3: Blood Hunt
17605,tt0096808,Amityville Horror: The Evil Escapes
17606,tt0096816,Angel Cop
17607,tt0096824,Another Chance
17608,tt0096827,Apoorva Sagodharargal
17609,tt0096828,The War Is Over
17610,tt0096839,Assault of the Party Nerds
17611,tt0096841,The Asthenic Syndrome
17612,tt0096842,Asterix and the Big Fight
17613,tt0096845,Atlantic Rhapsody - 52 myndir úr Tórshavn
17614,tt0096852,Notebook on Cities and Clothes
17615,tt0096857,L'Autrichienne
17616,tt0096858,Avariya - doch menta
17617,tt0096863,My Twentieth Century
17618,tt0096866,The BFG
17619,tt0096869,Babar: The Movie
17620,tt0096870,Going Overboard
17621,tt0096871,Baby Blood
17622,tt0096872,Babycakes
17623,tt0096874,Back to the Future Part II
17624,tt0096875,Catchfire
17625,tt0096877,Esmeralda Bay
17626,tt0096878,Les baisers de secours
17627,tt0096880,Balance
17628,tt0096884,Il bambino e il poliziotto
17629,tt0096894,"Bashu, the Little Stranger"
17630,tt0096895,Batman
17631,tt0096908,A City of Sadness
17632,tt0096911,"Bert Rigby, You're a Fool"
17633,tt0096921,Beyond the Stars
17634,tt0096926,The Big Picture
17635,tt0096928,Bill & Ted's Excellent Adventure
17636,tt0096932,Demons 6: De Profundis
17637,tt0096933,Black Rain
17638,tt0096935,Tennessee Waltz
17639,tt0096943,Blaze
17640,tt0096945,Blind Fury
17641,tt0096952,Bloodfist
17642,tt0096953,Bloodhounds of Broadway
17643,tt0096969,Born on the Fourth of July
17644,tt0096976,Breaking In
17645,tt0096978,Brenda Starr
17646,tt0096981,Bridge to Silence
17647,tt0096994,Bunker Palace Hôtel
17648,tt0096997,Buy & Cell
17649,tt0097001,C.H.U.D. II: Bud the Chud
17650,tt0097007,The Caller
17651,tt0097008,Cameron's Closet
17652,tt0097017,The Carpenter
17653,tt0097021,The House of Clocks
17654,tt0097022,The Case of the Hillside Stranglers
17655,tt0097027,Casualties of War
17656,tt0097028,Cat Chaser
17657,tt0097031,Cemetery High
17658,tt0097033,Central Park
17659,tt0097035,Cha Cha Cha
17660,tt0097038,The Challengers
17661,tt0097041,Champagne Charlie
17662,tt0097044,Chances Are
17663,tt0097050,The Adventures of Milo and Otis
17664,tt0097051,What Time Is It?
17665,tt0097053,Cheetah
17666,tt0097062,"Chyornaya roza - emblema pechali, krasnaya roza - emblema lyubvi"
17667,tt0097066,Citizen Tania
17668,tt0097073,Code Name Vengeance
17669,tt0097074,Cohen and Tate
17670,tt0097076,Cold Feet
17671,tt0097081,Collision Course
17672,tt0097095,Coming Out
17673,tt0097099,Common Threads: Stories from the Quilt
17674,tt0097100,Communion
17675,tt0097104,A Connecticut Yankee in King Arthur's Court
17676,tt0097106,A Tale of Springtime
17677,tt0097108,"The Cook, the Thief, His Wife & Her Lover"
17678,tt0097109,Cookie
17679,tt0097113,The Things of Love
17680,tt0097115,Courage Mountain
17681,tt0097116,Cousins
17682,tt0097118,The Cow
17683,tt0097119,Crack House
17684,tt0097123,Crimes and Misdemeanors
17685,tt0097125,Criminal Law
17686,tt0097136,Cutting Class
17687,tt0097138,Cyborg
17688,tt0097142,Dad
17689,tt0097146,Damned River
17690,tt0097152,Danny the Champion of the World
17691,tt0097162,Dead Calm
17692,tt0097165,Dead Poets Society
17693,tt0097166,Dead Bang
17694,tt0097174,Deathstalker and the Warriors from Hell
17695,tt0097176,Deceit
17696,tt0097178,Deep Blood
17697,tt0097179,DeepStar Six
17698,tt0097195,Why Has Bodhi-Dharma Left for the East?
17699,tt0097202,The Killer
17700,tt0097208,Dirty Love
17701,tt0097211,Disorganized Crime
17702,tt0097216,Do the Right Thing
17703,tt0097221,The Sweet House of Horrors
17704,tt0097223,Time of the Gypsies
17705,tt0097228,Dr. Caligari
17706,tt0097230,Dracula's Widow
17707,tt0097235,The Dream Team
17708,tt0097236,Dream a Little Dream
17709,tt0097239,Driving Miss Daisy
17710,tt0097240,Drugstore Cowboy
17711,tt0097243,A Dry White Season
17712,tt0097244,God of Gamblers
17713,tt0097253,Dezha vyu
17714,tt0097257,Earth Girls Are Easy
17715,tt0097260,Easy Wheels
17716,tt0097261,Eat a Bowl of Tea
17717,tt0097262,Eddie and the Cruisers II: Eddie Lives!
17718,tt0097263,Edge of Sanity
17719,tt0097265,One of Us
17720,tt0097270,Elephant
17721,tt0097276,"Enemies, A Love Story"
17722,tt0097289,Erik the Viking
17723,tt0097292,Es ist nicht leicht ein Gott zu sein
17724,tt0097302,"Eversmile, New Jersey"
17725,tt0097314,The Experts
17726,tt0097322,The Fabulous Baker Boys
17727,tt0097328,Family Business
17728,tt0097332,Far from Home
17729,tt0097334,Farewell to the King
17730,tt0097335,Fast Food
17731,tt0097336,Fat Man and Little Boy
17732,tt0097348,The Unmatchable Match
17733,tt0097351,Field of Dreams
17734,tt0097364,Flesh-Eating Mothers
17735,tt0097365,Flesh Gordon Meets the Cosmic Cheerleaders
17736,tt0097366,Fletch Lives
17737,tt0097368,The Fly II
17738,tt0097371,Food of the Gods II
17739,tt0097372,For All Mankind
17740,tt0097373,For Queen & Country
17741,tt0097376,Force majeure
17742,tt0097379,The Forgotten
17743,tt0097383,Francesco
17744,tt0097388,Friday the 13th Part VIII: Jason Takes Manhattan
17745,tt0097390,Fright Night Part 2
17746,tt0097404,Future Hunters
17747,tt0097409,An Enemy of the People
17748,tt0097410,Gunhed
17749,tt0097416,Kadhalan
17750,tt0097419,George's Island
17751,tt0097423,"Get Smart, Again!"
17752,tt0097424,Getting It Right
17753,tt0097428,Ghostbusters II
17754,tt0097429,Ghoulies Go to College
17755,tt0097432,Ginger Ale Afternoon
17756,tt0097435,The Girl in a Swing
17757,tt0097438,Gleaming the Cube
17758,tt0097441,Glory
17759,tt0097443,The Gods Must Be Crazy II
17760,tt0097444,Godzilla vs. Biollante
17761,tt0097456,Grave Secrets
17762,tt0097457,Great Balls of Fire!
17763,tt0097458,Gross Anatomy
17764,tt0097474,Halloween 5: The Revenge of Michael Myers
17765,tt0097478,Happy Together
17766,tt0097481,Harlem Nights
17767,tt0097487,Hawks
17768,tt0097493,Heathers
17769,tt0097498,Hellgate
17770,tt0097500,Her Alibi
17771,tt0097503,Hider in the House
17772,tt0097504,High Desert Kill
17773,tt0097516,Hollywood Boulevard II
17774,tt0097521,Homer and Eddie
17775,tt0097523,"Honey, I Shrunk the Kids"
17776,tt0097527,The Horror Show
17777,tt0097528,Hot Times at Montclair High
17778,tt0097530,How I Got Into College
17779,tt0097531,How to Get Ahead in Advertising
17780,tt0097534,Howling V: The Rebirth
17781,tt0097550,I Bought a Vampire Motorcycle
17782,tt0097557,"I, Madman"
17783,tt0097561,The Needle
17784,tt0097564,Isle of Flowers
17785,tt0097567,Immediate Family
17786,tt0097570,In Country
17787,tt0097573,In the Cold of the Night
17788,tt0097574,Up to Date
17789,tt0097576,Indiana Jones and the Last Crusade
17790,tt0097579,An Innocent Man
17791,tt0097584,Interdevochka
17792,tt0097594,Is-slottet
17793,tt0097607,Jacknife
17794,tt0097613,The January Man
17795,tt0097614,I'm the King of the Castle
17796,tt0097626,Johnny Handsome
17797,tt0097632,Jungle Assault
17798,tt0097635,Jesus of Montreal
17799,tt0097636,The Jönsson Gang in Mallorca
17800,tt0097637,K-9
17801,tt0097647,The Karate Kid Part III
17802,tt0097648,The Karen Carpenter Story
17803,tt0097655,Keaton's Cop
17804,tt0097659,Kickboxer
17805,tt0097662,Kill Me Again
17806,tt0097668,King of the Wind
17807,tt0097670,Kinjite: Forbidden Subjects
17808,tt0097674,Knick Knack
17809,tt0097676,Kogel-mogel
17810,tt0097681,Konec starych casu
17811,tt0097694,Black Rain
17812,tt0097695,The Women on the Roof
17813,tt0097698,L.A. Bounty
17814,tt0097702,The Icicle Thief
17815,tt0097707,The Lady and the Highwayman
17816,tt0097714,Last Exit to Brooklyn
17817,tt0097717,Lauderdale
17818,tt0097722,Lean on Me
17819,tt0097728,Leningrad Cowboys Go America
17820,tt0097731,Let It Ride
17821,tt0097733,Lethal Weapon 2
17822,tt0097742,Licence to Kill
17823,tt0097753,Likaiset kädet
17824,tt0097757,The Little Mermaid
17825,tt0097758,Little Monsters
17826,tt0097761,Thunder Cops II
17827,tt0097768,Lobster Man from Mars
17828,tt0097770,Lock Up
17829,tt0097778,Look Who's Talking
17830,tt0097782,Lost Angels
17831,tt0097790,Loverboy
17832,tt0097800,Mack the Knife
17833,tt0097810,The Mahabharata
17834,tt0097814,Kiki's Delivery Service
17835,tt0097815,Major League
17836,tt0097818,Malarek
17837,tt0097837,Marked for Murder
17838,tt0097839,Marquis
17839,tt0097841,Marrakech Express
17840,tt0097843,Homework
17841,tt0097858,Meet the Feebles
17842,tt0097874,Metamorphosis
17843,tt0097880,The Mighty Quinn
17844,tt0097883,Millennium
17845,tt0097884,May Fools
17846,tt0097889,Miracle Mile
17847,tt0097892,Miss Firecracker
17848,tt0097904,Monsieur Hire
17849,tt0097905,Monster High
17850,tt0097910,Moon 44
17851,tt0097911,Moontrap
17852,tt0097913,Mortacci
17853,tt0097929,Non aver paura della zia Marta
17854,tt0097935,My Boyfriend's Back
17855,tt0097937,My Left Foot
17856,tt0097938,My Mom's a Werewolf
17857,tt0097940,Mystery Train
17858,tt0097942,Mystics in Bali
17859,tt0097951,The Secret Nation
17860,tt0097954,Nam Angels
17861,tt0097958,National Lampoon's Christmas Vacation
17862,tt0097959,Near Death
17863,tt0097964,New Year's Day
17864,tt0097965,New York Stories
17865,tt0097967,Next of Kin
17866,tt0097971,Night Game
17867,tt0097972,Night Life
17868,tt0097981,A Nightmare on Elm Street 5: The Dream Child
17869,tt0097987,No Holds Barred
17870,tt0097990,No Place Like Home
17871,tt0097991,"No Retreat, No Surrender 2"
17872,tt0097994,Nobody's Perfect
17873,tt0097995,Noce blanche
17874,tt0098000,Nocturne indien
17875,tt0098003,Not Quite Human II
17876,tt0098014,Offerings
17877,tt0098019,Miracles: The Canton Godfather
17878,tt0098022,Old Gringo
17879,tt0098023,Ollie Hopnoodle's Haven of Bliss
17880,tt0098026,One Man Force
17881,tt0098030,Ono
17882,tt0098035,The Last Schoolbell
17883,tt0098040,Otto - Der Außerfriesische
17884,tt0098042,Out Cold
17885,tt0098043,"Out of Sight, Out of Mind"
17886,tt0098046,Out on Bail
17887,tt0098048,Gor II
17888,tt0098051,The Package
17889,tt0098055,Red Wood Pigeon
17890,tt0098057,Mr. Blob in the Universe
17891,tt0098061,Paperhouse
17892,tt0098063,Paprika
17893,tt0098066,Parent Trap III
17894,tt0098068,Parents
17895,tt0098072,Paura nel buio
17896,tt0098073,Penn & Teller Get Killed
17897,tt0098078,Lost in New York
17898,tt0098081,Perry Mason: The Case of the All-Star Assassin
17899,tt0098082,Perry Mason: The Case of the Lethal Lesson
17900,tt0098083,Perry Mason: The Case of the Musical Murder
17901,tt0098084,Pet Sematary
17902,tt0098087,The Little Thief
17903,tt0098089,Phantom of the Mall: Eric's Revenge
17904,tt0098093,Physical Evidence
17905,tt0098096,Pilkarski poker
17906,tt0098097,Pink Cadillac
17907,tt0098105,Police Academy 6: City Under Siege
17908,tt0098115,Prancer
17909,tt0098136,Prom Night III: The Last Kiss
17910,tt0098139,Warsaw Bridge
17911,tt0098141,The Punisher
17912,tt0098143,Puppet Master
17913,tt0098153,Queen of Hearts
17914,tt0098155,Pedicab Driver
17915,tt0098156,R.O.T.O.R.
17916,tt0098157,Rabid Grannies
17917,tt0098160,The Rachel Papers
17918,tt0098165,The Rainbow
17919,tt0098175,Recollections of the Yellow House
17920,tt0098180,Red Scorpion
17921,tt0098184,Relentless
17922,tt0098188,Renegades
17923,tt0098189,The Journey to Melonia
17924,tt0098190,Resurrected
17925,tt0098193,The Return of Swamp Thing
17926,tt0098194,The Return of the Musketeers
17927,tt0098197,Reunion
17928,tt0098204,Rikyu
17929,tt0098205,River of Death
17930,tt0098206,Road House
17931,tt0098208,The Road to Brown
17932,tt0098209,Roadkill
17933,tt0098213,Roger & Me
17934,tt0098216,Roller Blade Warriors: Taken by Force
17935,tt0098219,Romero
17936,tt0098220,"Mama, There's a Man in Your Bed"
17937,tt0098221,Love Circles
17938,tt0098222,Rooftops
17939,tt0098224,Rosalie Goes Shopping
17940,tt0098225,The Rose Garden
17941,tt0098230,Rude Awakening
17942,tt0098235,Rush Week
17943,tt0098237,The Ryan White Story
17944,tt0098238,La révolution française
17945,tt0098239,El río que nos lleva
17946,tt0098241,s/y Glädjen
17947,tt0098244,"Saturday, Sunday and Monday"
17948,tt0098252,Blood
17949,tt0098253,Santa Sangre
17950,tt0098257,Savage Beach
17951,tt0098258,Say Anything...
17952,tt0098259,Scamper the Penguin
17953,tt0098260,Scandal
17954,tt0098261,Scenes from the Class Struggle in Beverly Hills
17955,tt0098273,Sea of Love
17956,tt0098282,"See No Evil, Hear No Evil"
17957,tt0098283,See You in the Morning
17958,tt0098300,Shag
17959,tt0098308,She's Out of Control
17960,tt0098309,She-Devil
17961,tt0098319,Shirley Valentine
17962,tt0098320,Shocker
17963,tt0098321,Shocking Dark
17964,tt0098325,Sidewalk Stories
17965,tt0098327,The Seventh Continent
17966,tt0098328,The Siege of Firebase Gloria
17967,tt0098331,"Silent Night, Deadly Night 3: Better Watch Out!"
17968,tt0098332,Silk 2
17969,tt0098333,Sinbad of the Seven Seas
17970,tt0098343,Skin Deep
17971,tt0098347,Slaves of New York
17972,tt0098350,Slipstream
17973,tt0098352,Small Sacrifices
17974,tt0098353,Smirennoye kladbishche
17975,tt0098354,Society
17976,tt0098356,Some Girls
17977,tt0098360,Violent Cop
17978,tt0098368,Speaking Parts
17979,tt0098369,Speed Zone
17980,tt0098375,Spontaneous Combustion
17981,tt0098382,Star Trek V: The Final Frontier
17982,tt0098383,Staying Together
17983,tt0098384,Steel Magnolias
17984,tt0098385,Stepfather II
17985,tt0098398,Strike Commando 2
17986,tt0098411,Summer Job
17987,tt0098412,Sundown: The Vampire in Retreat
17988,tt0098415,Survival Quest
17989,tt0098435,Tale of Two Sisters
17990,tt0098436,The Tall Guy
17991,tt0098437,The Winter War
17992,tt0098439,Tango & Cash
17993,tt0098442,Tap
17994,tt0098444,Tarzan in Manhattan
17995,tt0098453,Teen Witch
17996,tt0098454,Ten Little Indians
17997,tt0098463,That Summer of White Roses
17998,tt0098465,"Thelonious Monk: Straight, No Chaser"
17999,tt0098467,They Call Me Macho Woman!
18000,tt0098471,Three Fugitives
18001,tt0098481,Darkness Light Darkness
18002,tt0098486,Der Todesking: The Death King
18003,tt0098488,Tom and Lola
18004,tt0098502,The Toxic Avenger Part III: The Last Temptation of Toxie
18005,tt0098503,The Toxic Avenger Part II
18006,tt0098512,The Trial of the Incredible Hulk
18007,tt0098513,Triumph of the Spirit
18008,tt0098519,Troop Beverly Hills
18009,tt0098520,Too Beautiful for You
18010,tt0098521,Tropical Snow
18011,tt0098524,True Believer
18012,tt0098528,True Love
18013,tt0098532,The Match Factory Girl
18014,tt0098533,Tumbledown
18015,tt0098536,Turner & Hooch
18016,tt0098544,Täcknamn Coq Rouge
18017,tt0098546,UHF
18018,tt0098552,Love Without Pity
18019,tt0098554,Uncle Buck
18020,tt0098557,Under the Boardwalk
18021,tt0098558,Under the Gun
18022,tt0098559,Undergångens arkitektur
18023,tt0098573,Don't Let Them Shoot the Kite
18024,tt0098575,Valmont
18025,tt0098577,Vampire's Kiss
18026,tt0098596,Life and Nothing But
18027,tt0098598,Willy the Sparrow
18028,tt0098606,The Voice of the Moon
18029,tt0098614,"W.B., Blue and the Bean"
18030,tt0098615,"Wait Until Spring, Bandini"
18031,tt0098621,The War of the Roses
18032,tt0098622,Warlock
18033,tt0098623,Warm Summer Rain
18034,tt0098624,Water and Power
18035,tt0098625,We're No Angels
18036,tt0098627,Weekend at Bernie's
18037,tt0098631,Welcome Home
18038,tt0098635,When Harry Met Sally...
18039,tt0098638,When the Whales Came
18040,tt0098645,Who's Harry Crumb?
18041,tt0098649,Wicked Stepmother
18042,tt0098656,William S. Burroughs: Commissioner of Sewers
18043,tt0098659,Winter People
18044,tt0098660,Wired
18045,tt0098662,Witchtrap
18046,tt0098663,The Wizard
18047,tt0098669,Herdsmen of the Sun
18048,tt0098672,The Woman in Black
18049,tt0098674,The Women of Brewster Place
18050,tt0098678,Worth Winning
18051,tt0098681,Mad Mission V: The Terracotta Hit
18052,tt0098684,Yaaba
18053,tt0098690,Yi mei dao ren
18054,tt0098691,A Better Tomorrow III: Love and Death in Saigon
18055,tt0098692,Wicked City
18056,tt0098724,"Sex, Lies, and Videotape"
18057,tt0098725,Sweetie
18058,tt0098732,Last Images of the Shipwreck
18059,tt0098831,The Rose and the Jackal
18060,tt0098961,Les 1001 nuits
18061,tt0098962,12:01 PM
18062,tt0098965,Little Ninjas
18063,tt0098966,Three Men and a Little Lady
18064,tt0098967,Boiling Point
18065,tt0098971,Saga of the Phoenix
18066,tt0098972,Tales of a Golden Geisha
18067,tt0098987,The Adventures of Ford Fairlane
18068,tt0098994,"After Dark, My Sweet"
18069,tt0099000,Ai zai bie xiang de ji jie
